A�O;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;HABITACIONES;CAMAS;NUM_EMP
2024;3;54978;13001;13;ACTIVO;PREMIUM CARE RECOVERY SUITES 175;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;3;4;2
2024;3;54993;13001;13;ACTIVO;APARTAMENTO 185 EDIFICIO EL CONQUISTADOR;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;8;0
2024;3;54994;13001;13;ACTIVO;APARTAMENTO 225 EDIFICIO EL CONQUISTADOR;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;8;0
2024;3;55110;13001;13;ACTIVO;HOSPEDAJE LA POSADA DE VILMA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;7;8;2
2024;2;55137;13001;13;ACTIVO;JOSETTE MARIA LEMAITRE MERLANO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;55202;13001;13;ACTIVO;CASA MILAT HOTEL BOUTIQUE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;10;16;2
2024;3;55225;13001;13;ACTIVO;GESTION TURISTICA.COM S.A.S.;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;61
2024;2;55293;13001;13;ACTIVO;TUROLL DONDE QUIERAS ESTAR S.A.S.;BOLIVAR;CARTAGENA;ARRENDADORES DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL;ARRENDADOR DE VEHICULOS PARA TURISMO NACIONAL E INTERNACIONAL;0;0;3
2024;1;55342;13001;13;ACTIVO;MARIA DEL ROSARIO BARRIOS ESPINOSA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;0
2024;1;55348;13001;13;ACTIVO;DAVID ANGEL MARTINEZ BRITTON;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;55372;13001;13;ACTIVO;HOTEL CASTEL CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;11;11;0
2024;2;55375;13001;13;ACTIVO;GLORIA MERCEDES VEGA DE CAMARGO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;0
2024;3;55422;13001;13;ACTIVO;PREMIUM CARE RECOVERY SUITES 275;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;3;4;2
2024;3;55541;13001;13;ACTIVO;MONARCO VIAJES Y TURISMO;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;55542;13001;13;ACTIVO;EVENTRAVELS S.A.S.;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2024;2;55547;13001;13;ACTIVO;NAVYTOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES MAYORISTAS;0;0;2
2024;1;55593;13001;13;ACTIVO;GIOVANI FRANCISCO SACCONI JARAMILLO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;3;55612;13001;13;ACTIVO;EXPERIENCIAS TURISTICAS  M T;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;1;55639;13001;13;ACTIVO;MARTHA CECILIA CABARCAS PAJARO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;55669;13001;13;ACTIVO;HOTEL OZ LUXURY;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;43;54;17
2024;1;55670;13001;13;ACTIVO;NAZZAR PATERNINA KERIN DE SOCORRO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;7;1
2024;3;55671;13001;13;ACTIVO;CTG TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;4
2024;2;55717;13001;13;ACTIVO;MANUEL DE JESUS AGRESOTT PADILLA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;55757;13001;13;ACTIVO;PREMIUM CARE RECOVERY SUITES 216;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;2;2;2
2024;3;55804;13001;13;ACTIVO;HOTEL MARY;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;12;12;3
2024;3;55819;13001;13;ACTIVO;BEYOND COLOMBIA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;3;55822;13001;13;ACTIVO;APARTAMENTO 364 MORROS CITY;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;55864;13001;13;ACTIVO;APARTAMENTO 245 EDIFICIO H2;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;7;1
2024;1;55869;13001;13;ACTIVO;ARRIENDOS CARTAGENA LUXURY IN;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;2;1
2024;2;55914;13001;13;ACTIVO;APARTAMENTO 162 MORROS CITY;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;55915;13001;13;ACTIVO;APTO 6B EDIFICIO NAUTILUS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;2;55919;13001;13;ACTIVO;APARTAMENTO 141 ED PORTOFINO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;0
2024;1;55925;13001;13;ACTIVO;APTO 162 EDIFICIO MAR ADENTRO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;55926;13001;13;ACTIVO;APTO 52 EDIFICIO MAR ADENTRO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;1
2024;1;55927;13001;13;ACTIVO;APTO 42 EDIFICIO MAR ADENTRO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;55928;13001;13;ACTIVO;APTO 312 EDIFICIO PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;55935;13001;13;ACTIVO;APTO 74 EDIFICIO MAR ADENTRO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;55941;13001;13;ACTIVO;APTO 71 EDIFICIO MAR ADENTRO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;55949;13001;13;ACTIVO;APTO 62 EDIFICIO PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;55958;13001;13;ACTIVO;APTO 284 EDIFICIO PALMETTO BEACH;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;55959;13001;13;ACTIVO;APTO 34 EDIFICIO PALMETTO BEACH;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;3;55965;13001;13;ACTIVO;VILLALOBOS PEREZ DAIRA TERESA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2024;2;55996;13001;13;ACTIVO;WILLIAM ZABALETA ARRIENDOS & NEGOCIOS S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;5;2
2024;2;56006;13001;13;ACTIVO;Atilano de jesus Perez Medrano;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2024;2;56007;13001;13;ACTIVO;BEATRIZ EUGENIA DE LEON MEJIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;0
2024;3;56028;13001;13;ACTIVO;HOTEL LA VIA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;123;202;20
2024;3;56040;13001;13;ACTIVO;ESTILO CARIBE 174;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;3;56041;13001;13;ACTIVO;MIRADOR GASTROBAR;BOLIVAR;CARTAGENA;BARES;GASTROBAR;0;0;98
2024;3;56042;13001;13;ACTIVO;ETEKA BEACH CARTAGENA HOTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;10;30;66
2024;4;56045;13001;13;ACTIVO;OK CARTAGENA TOURS AGENTE OPERADOR TURISTICO S.A.S.;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;1;56085;13001;13;ACTIVO;MORROS CITY APTO 182;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;2;3;1
2024;3;56289;13001;13;ACTIVO;APARTAMENTO 721 EDIFICIO EL CONQUISTADOR;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;8;0
2024;3;56290;13001;13;ACTIVO;APARTAMENTO 217 EDIFICIO EL CONQUISTADOR;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;1;56349;13001;13;ACTIVO;APTO 164 EDIF PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;56350;13001;13;ACTIVO;APTO 293 EDIF PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;3;56352;13001;13;ACTIVO;EL PORTAL DE LA PLAZA 42;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;0
2024;2;56375;13001;13;ACTIVO;APARTAMENTO 812 MORROS 3;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;2;56377;13001;13;ACTIVO;APARTAMENTO 81 MORROS 3;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;3;56381;13001;13;ACTIVO;DAYRO HERNAN ROJAS IZQUIERDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;56434;13001;13;ACTIVO;APARTAMENTO 39 MORROS 3;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;56435;13001;13;ACTIVO;APARTAMENTO 241 MORROS CITY;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;0
2024;2;56445;13001;13;ACTIVO;APARTAMENTO 93 ED PORTOFINO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;0
2024;2;56446;13001;13;ACTIVO;APARTAMENTO 65 ED PORTOFINO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;0
2024;1;56458;13001;13;ACTIVO;INMOBILIARIA CARTAGENA REAL S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;28
2024;1;56461;13001;13;ACTIVO;CASA GIMANI;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;5;5;3
2024;2;56463;13001;13;ACTIVO;FANNY  ARCILA GOMEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;4;4;0
2024;1;56465;13001;13;ACTIVO;APTO 171 EDIFICIO PALMETTO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;3;56505;13001;13;ACTIVO;CASA ROMAN;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;4;12;2
2024;2;56525;13001;13;ACTIVO;HOSTAL Y CERAMICA FAREB;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;5;20;3
2024;3;56541;13001;13;ACTIVO;EXPRESO BRASILIA S.A.;BOLIVAR;CARTAGENA;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;28
2024;1;56548;13001;13;ACTIVO;ELIECER ELIAS AVILA CARRILLO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;56549;13001;13;ACTIVO;CIELO MAR HOTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;56;64;4
2024;2;56556;13001;13;ACTIVO;TINTIPAN EXPERIENCE HOTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;13;40;2
2024;3;56557;13001;13;ACTIVO;INVERCARTAGENA INMOBILIARIA S.A.S.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;5;6
2024;1;56560;13001;13;ACTIVO;MORROS CITY S.A.S APTO 172;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;56562;13001;13;ACTIVO;PORTOFINO 84;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;1;6;0
2024;2;56563;13001;13;ACTIVO;WILLIAM ZABALETA ARRIENDOS & NEGOCIOS S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;5;2
2024;3;56616;13001;13;ACTIVO;EXCLUSIVE COLOMBIA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;5
2024;1;56637;13001;13;ACTIVO;APTO 72 ATARDECER EDIFICIO CARTAGENA SCAPE PLAZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;56656;13001;13;ACTIVO;APTO 51 AMANECER EDIFICIO CARTAGENA SCAPE PLAZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;56657;13001;13;ACTIVO;APTO 11 ATARDECER EDIFICIO CARTAGENA SCAPE PLAZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;56661;13001;13;ACTIVO;APTO 132 ATARDECER EDIFICIO CARTAGENA SCAPE PLAZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;56662;13001;13;ACTIVO;APTO 73 AMANECER EDIFICIO CARTAGENA SCAPE PLAZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;56663;13001;13;ACTIVO;APTO 91 AMANECER EDIFICIO CARTAGENA SCAPE PLAZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;1;56668;13001;13;ACTIVO;APTO 61 ATARDECER CARTAGENA SCAPE PLAZA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;2;56670;13001;13;ACTIVO;APTO 83 EDIFICIO CARIBE REAL;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;6;1
2024;2;56672;13001;13;ACTIVO;LUZ MARY TAMAYO SILVA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;5;0
2024;2;56712;13001;13;ACTIVO;APTO 183 ED. POSEIDON DEL CARIBE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;8;0
2024;2;56713;13001;13;ACTIVO;APTO.126 ED. POSEIDON DEL CARIBE;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;8;0
2024;2;56714;13001;13;ACTIVO;WILLIAM ZABALETA ARRIENDOS & NEGOCIOS S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;5;2
2024;2;56715;13001;13;ACTIVO;WILLIAM ZABALETA ARRIENDOS & NEGOCIOS S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;5;2
2024;3;56717;13001;13;ACTIVO;APTO 192 EDIFICIO PALMETTO SUNSET;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;2;1
2024;2;56724;13001;13;ACTIVO;FANNY  ARCILA GOMEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;5;4;0
2024;2;56725;13001;13;ACTIVO;APTO. 123 ED. MIRADOR DEL LAGUITO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;2;56726;13001;13;ACTIVO;MARTHA LYDA OCAMPO ESTRADA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;0
2024;2;56727;13001;13;ACTIVO;APTO 71 ED. FARO TEQUENDAMA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;0
2024;1;56735;13001;13;ACTIVO;ORTA MACCHI ANGEL DE JESUS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;2;56736;13001;13;ACTIVO;LUZ MARINA JARAMILLO RAMIREZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;6;0
2024;3;56761;13001;13;ACTIVO;LOBO DE MAR;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;21
2024;1;56766;13001;13;ACTIVO;ORALYS  BARRIOS BELLO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;56779;13001;13;ACTIVO;MORROS 356;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;1;56780;13001;13;ACTIVO;APARTAMENTO 216 MORROS 3.;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;56782;13001;13;ACTIVO;APARTAMENTO 174 MORROS CITY;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;56796;13001;13;ACTIVO;APARTAMENTO 371 MORROS CITY;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;2;56822;13001;13;ACTIVO;DIOGENES  CAMACHO GONZALEZ;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;4;0
2024;3;56825;13001;13;ACTIVO;QUINTERO PEREZ LUIS EDUARDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;2;5;5
2024;3;56827;13001;13;ACTIVO;CASA CENTENARIO GETSEMANI;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;7;9;2
2024;2;56828;13001;13;ACTIVO;CONSUELO  HURTADO MINOTTA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;6;0
2024;2;56832;13001;13;ACTIVO;APTO. 67 ED. CRISTOFORO COLOMBO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;56847;13001;13;ACTIVO;HOSPEDAJE DISCO BAR RESTAURANTE LA FINQUITK;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;7;7;3
2024;3;56983;13001;13;ACTIVO;FLOREZ AYALA LUZ MARINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;0
2024;3;56985;13001;13;ACTIVO;ADRIANA TABARES GAVIRIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;3;57137;13001;13;ACTIVO;ATLANTIS 77;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;5;0
2024;3;57216;13001;13;ACTIVO;APARTAMENTO  91 EDIFICIO PORTOFINO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;1
2024;1;57267;13001;13;ACTIVO;APTO 125 EDIFICIO MAR ADENTRO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;6;1
2024;2;57269;13001;13;ACTIVO;HOSTEL LA ANTIGUA CAPSULA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;6;37;2
2024;2;57279;13001;13;ACTIVO;ESPAÑA GOMEZ FAUSTINO FERNANDO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;2;4;1
2024;2;57280;13001;13;ACTIVO;MEDRANO ROMERO JUANA IRIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;7;1
2024;3;57296;13001;13;ACTIVO;VELERO PHANTOM;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;2;57298;13001;13;ACTIVO;MENDOZA PERAZA VALENTINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;1
2024;3;57354;13001;13;ACTIVO;JUAN CAMILO JIMENEZ TRIANA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;0
2024;2;57378;13001;13;ACTIVO;APARTAMENTO 44 ANGELICA ORTEGA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;0
2024;2;57380;13001;13;ACTIVO;ANGELICA ORTEGA ARIZA APTARTAMENTO 84;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;2;0
2024;2;57383;13001;13;ACTIVO;MENDOZA PERAZA VALENTINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;3;10;1
2024;2;57384;13001;13;ACTIVO;MENDOZA PERAZA VALENTINA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;5;1
2024;3;57395;13001;13;ACTIVO;ISLA MATAMBA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;16;0
2024;3;57461;13001;13;ACTIVO;SECRETO ISLA GRANDE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;13;89;25
2024;1;57462;13001;13;ACTIVO;JAVIER  ACOSTA OROZCO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;2;6;0
2024;1;57474;13001;13;ACTIVO;EDER GILBERTO MUÑOZ CABEZA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;57533;13001;13;ACTIVO;CEPENGAD;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;1;2;1
2024;1;57534;13001;13;ACTIVO;JACOMARTIN;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;4
2024;3;57535;13001;13;ACTIVO;APARTAMENTO 71 TORRE ATARDECER;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;4;6;0
2024;2;57539;13001;13;ACTIVO;APARTAMENTO  166 EDIFICIO PORTOFINO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;0
2024;2;57540;13001;13;ACTIVO;APARTAMENTO 235 EDIFICIO PALMETTO ELIPTIC;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;1;0
2024;2;57543;13001;13;ACTIVO;MEDRANO ROMERO JUANA IRIS;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;8;1
2024;2;57594;13001;13;ACTIVO;ZAIDA MILENA CASTELLAR ESCUDERO;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;4;0
2024;3;57595;13001;13;ACTIVO;APARTAMENTO 925 MORROS EPIC;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;57619;13001;13;ACTIVO;RENTAS Y SERVICIOS DEL CARIBE PISO 81;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;8;0
2024;1;57637;13001;13;ACTIVO;APARTAMENTO 415 MORROS ULTRA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
2024;3;57643;13001;13;ACTIVO;NATURAL TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;2
2024;1;57645;13001;13;ACTIVO;APARTAMENTO 34 MORROS EPIC;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;1;4;0
